INFO;root;TIME;MSG;INDIV;AV;TRIP;NODE;OTHER;NOW;NUM_PEOPLE
INFO;root;3:26:07.601883;AV_TRAVEL_LINK;-1;31;-1;2398;94.98;206;1
INFO;root;3:26:24.490562;AV_TRAVEL_LINK;-1;31;-1;315;187.65;206;1
INFO;root;3:27:06.076591;AV_TRAVEL_LINK;-1;31;-1;458;462.07;207;1
INFO;root;3:27:27.806997;AV_TRAVEL_LINK;-1;31;-1;353;241.45;207;1
INFO;root;3:28:11.792748;AV_TRAVEL_LINK;-1;31;-1;659;488.73;208;1
INFO;root;3:28:43.830995;AV_TRAVEL_LINK;-1;31;-1;420;355.98;208;1
INFO;root;3:28:47.724449;AV_TRAVEL_LINK;-1;31;-1;427;43.26;208;1
INFO;root;3:28:51.014387;AV_TRAVEL_LINK;-1;31;-1;431;36.55;208;1
INFO;root;3:29:05.186337;AV_TRAVEL_LINK;-1;31;-1;446;157.47;209;1
INFO;root;3:29:31.715007;AV_TRAVEL_LINK;-1;31;-1;328;294.76;209;1
INFO;root;3:29:42.876177;AV_TRAVEL_LINK;-1;31;-1;476;124.01;209;1
INFO;root;3:30:17.988416;AV_TRAVEL_LINK;-1;31;-1;452;390.14;210;1
INFO;root;3:31:01.652907;AV_TRAVEL_LINK;-1;31;-1;460;485.16;211;1
INFO;root;3:31:06.332717;AV_TRAVEL_LINK;-1;31;-1;599;52.00;211;1
INFO;root;3:31:51.060918;AV_TRAVEL_LINK;-1;31;-1;698;496.98;211;1
INFO;root;3:32:30.264647;AV_TRAVEL_LINK;-1;31;-1;1891;435.60;212;1
INFO;root;3:32:54.356297;AV_TRAVEL_LINK;-1;31;-1;1903;267.69;212;1
INFO;root;3:32:54.356297;AV_DROP_INDIV;90497;31;144901;1903;8.16;212;-1
INFO;root;3:32:54.356297;INDIV_ARRIVAL_DELAY;90497;31;144901;1903;-12.09;212;-1
INFO;root;4:35:00;TRIP_REQUEST;36357;-1;59433;1163;179.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;0;-1;158;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;1;-1;861;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;2;-1;1153;73.00;275;-1
INFO;root;4:35:00;AV_IDLE;-1;3;-1;79;73.00;275;-1
